FloorNo,FlatNo,Typology,NoOfParkings,Time_To_Podium_1,Time_To_Podium_2,Time_To_Podium_3,Time_To_Podium_4,Time_To_Podium_5,Time_To_Podium_6,Time_To_Podium_7,Time_To_Podium_8,Time_To_Podium_9,Rank,Unique_flat_No
48,C-4802,3BHK,2,94,92,90,88,86,84,82,80,78,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4802"
48,C-4804,3BHK,2,94,92,90,88,86,84,82,80,78,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4804"
48,C-4804,3BHK,2,94,92,90,88,86,84,82,80,78,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4804"
48,C-4805,3BHK,2,94,92,90,88,86,84,82,80,78,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4805"
48,C-4805,3BHK,2,94,92,90,88,86,84,82,80,78,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4805"
48,C-4806,3BHK,2,94,92,90,88,86,84,82,80,78,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4806"
48,C-4806,3BHK,2,94,92,90,88,86,84,82,80,78,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4806"
48,C-4807,3BHK,2,94,92,90,88,86,84,82,80,78,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4807"
48,C-4807,3BHK,2,94,92,90,88,86,84,82,80,78,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4807"
48,C-4801,4BHK,3,94,92,90,88,86,84,82,80,78,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4801"
48,C-4801,4BHK,3,94,92,90,88,86,84,82,80,78,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4801"
48,C-4801,4BHK,3,94,92,90,88,86,84,82,80,78,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4801"
48,C-4803,4BHK,3,94,92,90,88,86,84,82,80,78,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4803"
48,C-4803,4BHK,3,94,92,90,88,86,84,82,80,78,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4803"
48,C-4803,4BHK,3,94,92,90,88,86,84,82,80,78,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4803"
49,C-4904,3BHK,2,96,94,92,90,88,86,84,82,80,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4904"
49,C-4904,3BHK,2,96,94,92,90,88,86,84,82,80,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4904"
49,C-4905,3BHK,2,96,94,92,90,88,86,84,82,80,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4905"
49,C-4905,3BHK,2,96,94,92,90,88,86,84,82,80,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4905"
49,C-4906,3BHK,2,96,94,92,90,88,86,84,82,80,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4906"
49,C-4906,3BHK,2,96,94,92,90,88,86,84,82,80,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4906"
49,C-4907,3BHK,2,96,94,92,90,88,86,84,82,80,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4907"
49,C-4907,3BHK,2,96,94,92,90,88,86,84,82,80,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4907"
49,C-4903,4BHK,3,96,94,92,90,88,86,84,82,80,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4903"
49,C-4903,4BHK,3,96,94,92,90,88,86,84,82,80,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4903"
49,C-4903,4BHK,3,96,94,92,90,88,86,84,82,80,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-4903"
50,C-5002,3BHK,2,98,96,94,92,90,88,86,84,82,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5002"
50,C-5002,3BHK,2,98,96,94,92,90,88,86,84,82,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5002"
50,C-5004,3BHK,2,98,96,94,92,90,88,86,84,82,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5004"
50,C-5004,3BHK,2,98,96,94,92,90,88,86,84,82,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5004"
50,C-5005,3BHK,2,98,96,94,92,90,88,86,84,82,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5005"
50,C-5005,3BHK,2,98,96,94,92,90,88,86,84,82,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5005"
50,C-5006,3BHK,2,98,96,94,92,90,88,86,84,82,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5006"
50,C-5006,3BHK,2,98,96,94,92,90,88,86,84,82,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5006"
50,C-5007,3BHK,2,98,96,94,92,90,88,86,84,82,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5007"
50,C-5007,3BHK,2,98,96,94,92,90,88,86,84,82,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5007"
50,C-5001,4BHK,3,98,96,94,92,90,88,86,84,82,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5001"
50,C-5001,4BHK,3,98,96,94,92,90,88,86,84,82,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5001"
50,C-5001,4BHK,3,98,96,94,92,90,88,86,84,82,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5001"
50,C-5003,4BHK,3,98,96,94,92,90,88,86,84,82,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5003"
50,C-5003,4BHK,3,98,96,94,92,90,88,86,84,82,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5003"
50,C-5003,4BHK,3,98,96,94,92,90,88,86,84,82,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5003"
51,C-5102,3BHK,2,100,98,96,94,92,90,88,86,84,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5102"
51,C-5102,3BHK,2,100,98,96,94,92,90,88,86,84,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5102"
51,C-5104,3BHK,2,100,98,96,94,92,90,88,86,84,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5104"
51,C-5104,3BHK,2,100,98,96,94,92,90,88,86,84,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5104"
51,C-5105,3BHK,2,100,98,96,94,92,90,88,86,84,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5105"
51,C-5105,3BHK,2,100,98,96,94,92,90,88,86,84,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5105"
51,C-5106,3BHK,2,100,98,96,94,92,90,88,86,84,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5106"
51,C-5106,3BHK,2,100,98,96,94,92,90,88,86,84,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5106"
51,C-5107,3BHK,2,100,98,96,94,92,90,88,86,84,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5107"
51,C-5107,3BHK,2,100,98,96,94,92,90,88,86,84,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5107"
51,C-5101,4BHK,3,100,98,96,94,92,90,88,86,84,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5101"
51,C-5101,4BHK,3,100,98,96,94,92,90,88,86,84,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5101"
51,C-5101,4BHK,3,100,98,96,94,92,90,88,86,84,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5101"
51,C-5103,4BHK,3,100,98,96,94,92,90,88,86,84,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5103"
51,C-5103,4BHK,3,100,98,96,94,92,90,88,86,84,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5103"
51,C-5103,4BHK,3,100,98,96,94,92,90,88,86,84,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5103"
52,C-5202,3BHK,2,102,100,98,96,94,92,90,88,86,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5202"
52,C-5202,3BHK,2,102,100,98,96,94,92,90,88,86,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5202"
52,C-5204,3BHK,2,102,100,98,96,94,92,90,88,86,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5204"
52,C-5204,3BHK,2,102,100,98,96,94,92,90,88,86,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5204"
52,C-5205,3BHK,2,102,100,98,96,94,92,90,88,86,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5205"
52,C-5205,3BHK,2,102,100,98,96,94,92,90,88,86,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5205"
52,C-5206,3BHK,2,102,100,98,96,94,92,90,88,86,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5206"
52,C-5206,3BHK,2,102,100,98,96,94,92,90,88,86,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5206"
52,C-5207,3BHK,2,102,100,98,96,94,92,90,88,86,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5207"
52,C-5207,3BHK,2,102,100,98,96,94,92,90,88,86,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5207"
52,C-5201,4BHK,3,102,100,98,96,94,92,90,88,86,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5201"
52,C-5201,4BHK,3,102,100,98,96,94,92,90,88,86,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5201"
52,C-5201,4BHK,3,102,100,98,96,94,92,90,88,86,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5201"
52,C-5203,4BHK,3,102,100,98,96,94,92,90,88,86,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5203"
52,C-5203,4BHK,3,102,100,98,96,94,92,90,88,86,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5203"
52,C-5203,4BHK,3,102,100,98,96,94,92,90,88,86,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5203"
53,C-5302,3BHK,2,104,102,100,98,96,94,92,90,88,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5302"
53,C-5302,3BHK,2,104,102,100,98,96,94,92,90,88,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5302"
53,C-5304,3BHK,2,104,102,100,98,96,94,92,90,88,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5304"
53,C-5304,3BHK,2,104,102,100,98,96,94,92,90,88,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5304"
53,C-5305,3BHK,2,104,102,100,98,96,94,92,90,88,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5305"
53,C-5305,3BHK,2,104,102,100,98,96,94,92,90,88,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5305"
53,C-5306,3BHK,2,104,102,100,98,96,94,92,90,88,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5306"
53,C-5306,3BHK,2,104,102,100,98,96,94,92,90,88,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5306"
53,C-5307,3BHK,2,104,102,100,98,96,94,92,90,88,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5307"
53,C-5307,3BHK,2,104,102,100,98,96,94,92,90,88,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5307"
53,C-5301,4BHK,3,104,102,100,98,96,94,92,90,88,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5301"
53,C-5301,4BHK,3,104,102,100,98,96,94,92,90,88,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5301"
53,C-5301,4BHK,3,104,102,100,98,96,94,92,90,88,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5301"
53,C-5303,4BHK,3,104,102,100,98,96,94,92,90,88,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5303"
53,C-5303,4BHK,3,104,102,100,98,96,94,92,90,88,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5303"
53,C-5303,4BHK,3,104,102,100,98,96,94,92,90,88,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5303"
54,C-5402,3BHK,2,106,104,102,100,98,96,94,92,90,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5402"
54,C-5402,3BHK,2,106,104,102,100,98,96,94,92,90,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5402"
54,C-5404,3BHK,2,106,104,102,100,98,96,94,92,90,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5404"
54,C-5404,3BHK,2,106,104,102,100,98,96,94,92,90,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5404"
54,C-5405,3BHK,2,106,104,102,100,98,96,94,92,90,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5405"
54,C-5405,3BHK,2,106,104,102,100,98,96,94,92,90,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5405"
54,C-5406,3BHK,2,106,104,102,100,98,96,94,92,90,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5406"
54,C-5406,3BHK,2,106,104,102,100,98,96,94,92,90,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5406"
54,C-5407,3BHK,2,106,104,102,100,98,96,94,92,90,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5407"
54,C-5407,3BHK,2,106,104,102,100,98,96,94,92,90,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5407"
54,C-5401,4BHK,3,106,104,102,100,98,96,94,92,90,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5401"
54,C-5401,4BHK,3,106,104,102,100,98,96,94,92,90,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5401"
54,C-5401,4BHK,3,106,104,102,100,98,96,94,92,90,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5401"
54,C-5403,4BHK,3,106,104,102,100,98,96,94,92,90,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5403"
54,C-5403,4BHK,3,106,104,102,100,98,96,94,92,90,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5403"
54,C-5403,4BHK,3,106,104,102,100,98,96,94,92,90,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5403"
55,C-5502,3BHK,2,108,106,104,102,100,98,96,94,92,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5502"
55,C-5502,3BHK,2,108,106,104,102,100,98,96,94,92,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5502"
55,C-5504,3BHK,2,108,106,104,102,100,98,96,94,92,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5504"
55,C-5504,3BHK,2,108,106,104,102,100,98,96,94,92,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5504"
55,C-5505,3BHK,2,108,106,104,102,100,98,96,94,92,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5505"
55,C-5505,3BHK,2,108,106,104,102,100,98,96,94,92,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5505"
55,C-5506,3BHK,2,108,106,104,102,100,98,96,94,92,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5506"
55,C-5506,3BHK,2,108,106,104,102,100,98,96,94,92,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5506"
55,C-5507,3BHK,2,108,106,104,102,100,98,96,94,92,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5507"
55,C-5507,3BHK,2,108,106,104,102,100,98,96,94,92,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5507"
55,C-5501,4BHK,3,108,106,104,102,100,98,96,94,92,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5501"
55,C-5501,4BHK,3,108,106,104,102,100,98,96,94,92,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5501"
55,C-5501,4BHK,3,108,106,104,102,100,98,96,94,92,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5501"
55,C-5503,4BHK,3,108,106,104,102,100,98,96,94,92,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5503"
55,C-5503,4BHK,3,108,106,104,102,100,98,96,94,92,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5503"
55,C-5503,4BHK,3,108,106,104,102,100,98,96,94,92,3,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5503"
56,C-5604,3BHK,2,110,108,106,104,102,100,98,96,94,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5604"
56,C-5604,3BHK,2,110,108,106,104,102,100,98,96,94,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5604"
56,C-5605,3BHK,2,110,108,106,104,102,100,98,96,94,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5605"
56,C-5605,3BHK,2,110,108,106,104,102,100,98,96,94,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5605"
56,C-5606,3BHK,2,110,108,106,104,102,100,98,96,94,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5606"
56,C-5606,3BHK,2,110,108,106,104,102,100,98,96,94,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5606"
56,C-5607,3BHK,2,110,108,106,104,102,100,98,96,94,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5607"
56,C-5607,3BHK,2,110,108,106,104,102,100,98,96,94,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5607"
56,C-5603,4BHK,3,110,108,106,104,102,100,98,96,94,1,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5603"
56,C-5603,4BHK,3,110,108,106,104,102,100,98,96,94,2,"0      1
1      2
2      1
3      2
4      1
      ..
788    2
789    3
790    1
791    2
792    3
Name: Rank, Length: 793, dtype: int64_C-5603"
